Radial,,,,
12,0.271764,0.00868691,-0.460827,0.00614257
18,0.320621,0.00895868,-0.521728,0.00633474
Vertical,,,,
12,0.0175528,0.0056292,-0.184203,0.00398044
18,-0.000902171,0.00567619,-0.251522,0.00401367
